timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531919100000,7/18/2018 21:05,FNM00152300188,150655495,2153454,1774654359,12591217,82375,172360832,11.48367068,5.076105123
1531918800000,7/18/2018 21:00,FNM00152300188,150635076,2152837,1774497586,12582166,82364,172191588,13.37106911,5.367011339
1531918500000,7/18/2018 20:55,FNM00152300188,150611312,2152081,1774344379,12572600,82358,172022923,12.95969221,5.327245907
1531918200000,7/18/2018 20:50,FNM00152300188,150588272,2151317,1774190401,12563102,82353,171854135,13.33843264,5.580518672
1531917900000,7/18/2018 20:45,FNM00152300188,150564556,2150574,1774037058,12553154,82344,171685829,13.27767213,5.558859169
1531917600000,7/18/2018 20:40,FNM00152300188,150540956,2149820,1773883670,12543245,82338,171517488,12.7645696,5.292269718
1531917300000,7/18/2018 20:35,FNM00152300188,150518256,2149051,1773729303,12533811,82332,171348668,14.07200469,5.59774744
1531917000000,7/18/2018 20:30,FNM00152300188,150493272,2146444,1773579350,12523831,82321,171180373,23.48523269,14.43188518
1531916700000,7/18/2018 20:25,FNM00152300188,150452058,2140621,1773450898,12498372,81724,171030021,34.43977988,13.08904961
1531916400000,7/18/2018 20:20,FNM00152300188,150391351,2139336,1773336620,12475207,81576,170876354,13.28681159,5.697962571
1531916100000,7/18/2018 20:15,FNM00152300188,150367722,2138629,1773183118,12465044,81569,170708162,12.85437854,5.233331276
1531915800000,7/18/2018 20:10,FNM00152300188,150344870,2137918,1773028905,12455717,81560,170539275,13.22734356,5.614814316
1531915500000,7/18/2018 20:05,FNM00152300188,150321358,2137230,1772875352,12445705,81553,170370980,13.14362229,5.218673935
1531915200000,7/18/2018 20:00,FNM00152300188,150297996,2136586,1772721614,12436400,81546,170201990,12.2911124,5.844673046
1531914900000,7/18/2018 19:55,FNM00152300188,150276144,2135824,1772566441,12425980,81536,170034138,12.54415371,5.093602301
1531914600000,7/18/2018 19:50,FNM00152300188,150253842,2135106,1772411673,12416895,81530,169864868,13.41029146,5.640962341
1531914300000,7/18/2018 19:45,FNM00152300188,150230004,2134295,1772258563,12406841,81522,169696698,13.20830075,5.384123207
1531914000000,7/18/2018 19:40,FNM00152300188,150206524,2133480,1772105091,12397248,81513,169528128,11.77872723,4.917388987
1531913700000,7/18/2018 19:35,FNM00152300188,150185572,2132763,1771948880,12388483,81505,169358656,12.83471265,5.054663967
1531913400000,7/18/2018 19:30,FNM00152300188,150162790,2130196,1771796726,12379472,81498,169189403,23.1674796,15.07665084
1531913100000,7/18/2018 19:25,FNM00152300188,150122132,2124892,1771667192,12352889,80876,169040289,33.5761533,12.3981032
1531912800000,7/18/2018 19:20,FNM00152300188,150062996,2123634,1771551461,12330927,80743,168885244,13.53911224,5.252501458
1531912500000,7/18/2018 19:15,FNM00152300188,150038924,2122953,1771398418,12321562,80736,168716320,12.85985893,5.201290504
1531912200000,7/18/2018 19:10,FNM00152300188,150016062,2122235,1771244220,12312292,80731,168547370,13.11013503,5.617548879
1531911900000,7/18/2018 19:05,FNM00152300188,149992751,2121512,1771090445,12302279,80724,168379145,12.74525802,5.260973448
1531911600000,7/18/2018 19:00,FNM00152300188,149970100,2120890,1770935997,12292899,80713,168210242,13.53908817,5.817006665
1531911300000,7/18/2018 18:55,FNM00152300188,149946034,2120167,1770783034,12282531,80707,168042380,11.59147271,4.842646258
1531911000000,7/18/2018 18:50,FNM00152300188,149925421,2119433,1770626552,12273900,80698,167872791,13.39891337,5.627950791
1531910700000,7/18/2018 18:45,FNM00152300188,149901598,2118663,1770473347,12263863,80692,167704492,13.04049532,5.4101809
1531910400000,7/18/2018 18:40,FNM00152300188,149878409,2117892,1770319484,12254218,80683,167535871,13.00782371,5.464977369
1531910100000,7/18/2018 18:35,FNM00152300188,149855282,2117090,1770165620,12244474,80674,167367325,14.13141416,5.462979062
1531909800000,7/18/2018 18:30,FNM00152300188,149830188,2114657,1770015571,12234734,80666,167198782,24.82019718,14.90677596
1531909500000,7/18/2018 18:25,FNM00152300188,149786636,2109058,1769889252,12208438,80052,167049289,33.85697179,13.05806787
1531909200000,7/18/2018 18:20,FNM00152300188,149726979,2107800,1769773964,12185323,79896,166895543,12.52804219,5.200419398
1531908900000,7/18/2018 18:15,FNM00152300188,149704697,2107139,1769619050,12176048,79889,166726474,12.97400362,5.186926902
1531908600000,7/18/2018 18:10,FNM00152300188,149681630,2106416,1769465046,12166805,79882,166557526,13.15376437,5.715006729
1531908300000,7/18/2018 18:05,FNM00152300188,149658248,2105722,1769311363,12156614,79874,166389405,13.03577953,5.12590533
1531908000000,7/18/2018 18:00,FNM00152300188,149635058,2105066,1769157314,12147470,79865,166220170,13.41098188,5.823711346
1531907700000,7/18/2018 17:55,FNM00152300188,149611235,2104341,1769004224,12137095,79858,166052401,12.88593096,5.31110974
1531907400000,7/18/2018 17:50,FNM00152300188,149588330,2103576,1768850142,12127628,79846,165883631,12.59370062,5.85822424
1531907100000,7/18/2018 17:45,FNM00152300188,149565935,2102823,1768695463,12117188,79839,165715867,12.61060578,4.958051998
1531906800000,7/18/2018 17:40,FNM00152300188,149543517,2102073,1768540860,12108347,79833,165546398,12.92942473,5.431990758
1531906500000,7/18/2018 17:35,FNM00152300188,149520529,2101292,1768386833,12098661,79824,165377779,12.96011449,5.458654882
1531906200000,7/18/2018 17:30,FNM00152300188,149497527,2098810,1768234834,12088928,79812,165209220,24.62919015,14.5676324
1531905900000,7/18/2018 17:25,FNM00152300188,149454354,2093347,1768108178,12063239,79189,165059189,33.74655726,13.01377597
1531905600000,7/18/2018 17:20,FNM00152300188,149394928,2091981,1767992875,12040189,79054,164905254,13.42739895,5.101680375
1531905300000,7/18/2018 17:15,FNM00152300188,149371042,2091315,1767839537,12031090,79046,164736008,13.06020735,5.330805007
1531905000000,7/18/2018 17:10,FNM00152300188,149347825,2090596,1767685704,12021588,79040,164567269,13.22401422,5.587936654
1531904700000,7/18/2018 17:05,FNM00152300188,149324309,2089876,1767532112,12011627,79032,164398979,13.01975827,5.121360312
1531904400000,7/18/2018 17:00,FNM00152300188,149301160,2089236,1767378102,12002495,79025,164229806,12.39641544,5.710213404
1531904100000,7/18/2018 16:55,FNM00152300188,149279110,2088535,1767222979,11992319,79018,164061782,12.75630526,4.926199573
1531903800000,7/18/2018 16:50,FNM00152300188,149256446,2087811,1767068698,11983538,79009,163892321,13.61900745,5.828346448
1531903500000,7/18/2018 16:45,FNM00152300188,149232228,2086986,1766915916,11973146,78999,163724422,13.16453704,5.257164015
1531903200000,7/18/2018 16:40,FNM00152300188,149208810,2086211,1766762222,11963775,78993,163555547,12.95336205,5.594025265
