timestamp,Time,objectId,spaBusyTicks,spaWaitTicks,spaIdleTicks,spbBusyTicks,spbWaitTicks,spbIdleTicks,spa cpu utilization(%),spb cpu utilization(%)
1531906500000,7/18/2018 17:35,CKM00175101208,250881468,164306,5521531147,536571442,8201990,5190033335,5.969072857,9.246681335
1531906200000,7/18/2018 17:30,CKM00175101208,250870791,164302,5521362956,536555010,8201748,5189872302,3.745896568,9.244668911
1531905900000,7/18/2018 17:25,CKM00175101208,250864070,164298,5521190258,536538536,8201494,5189710830,3.726780768,8.516526699
1531905600000,7/18/2018 17:20,CKM00175101208,250857383,164294,5521017518,536523365,8201265,5189548094,4.933301319,9.551559427
1531905300000,7/18/2018 17:15,CKM00175101208,250848548,164290,5520847268,536506368,8201050,5189387356,3.778957986,8.532944214
1531905000000,7/18/2018 17:10,CKM00175101208,250841767,164286,5520674612,536491164,8200824,5189224606,3.739135767,9.156080008
1531904700000,7/18/2018 17:05,CKM00175101208,250835060,164283,5520501949,536474854,8200583,5189063024,4.545784417,8.824867579
1531904400000,7/18/2018 17:00,CKM00175101208,250826917,164280,5520330962,536459143,8200345,5188900942,3.759021373,9.238004905
1531904100000,7/18/2018 16:55,CKM00175101208,250820172,164276,5520158276,536442683,8200091,5188739479,3.84724707,8.447652619
1531903800000,7/18/2018 16:50,CKM00175101208,250813269,164273,5519985755,536427633,8199835,5188576629,4.497572951,9.48890761
1531903500000,7/18/2018 16:45,CKM00175101208,250805208,164269,5519814590,536410738,8199557,5188415752,3.767947918,11.30865833
1531903200000,7/18/2018 16:40,CKM00175101208,250798448,164265,5519641946,536390594,8199292,5188258032,3.89581441,9.115913556
1531902900000,7/18/2018 16:35,CKM00175101208,250791457,164261,5519469492,536374354,8199065,5188096349,5.319855918,9.184350505
1531902600000,7/18/2018 16:30,CKM00175101208,250781931,164258,5519299956,536358020,8198827,5187935075,3.719017475,9.202839586
1531902300000,7/18/2018 16:25,CKM00175101208,250775257,164254,5519127178,536341621,8198594,5187773512,3.945409844,8.720254635
1531902000000,7/18/2018 16:20,CKM00175101208,250768180,164250,5518954886,536326087,8198347,5187611156,4.812998332,9.388119847
1531901700000,7/18/2018 16:15,CKM00175101208,250759554,164246,5518784293,536309383,8198122,5187450158,3.740865232,8.653004422
1531901400000,7/18/2018 16:10,CKM00175101208,250752843,164243,5518611610,536293963,8197866,5187287630,3.834959576,9.180377596
1531901100000,7/18/2018 16:05,CKM00175101208,250745965,164239,5518439142,536277620,8197646,5187126172,4.659032625,8.836947972
1531900800000,7/18/2018 16:00,CKM00175101208,250737608,164234,5518268132,536261892,8197406,5186964160,3.757961429,9.25485088
1531900500000,7/18/2018 15:55,CKM00175101208,250730864,164232,5518095419,536245408,8197116,5186802822,3.95468256,8.757022511
1531900200000,7/18/2018 15:50,CKM00175101208,250723771,164228,5517923159,536229805,8196884,5186640480,5.036055546,9.36337585
1531899900000,7/18/2018 15:45,CKM00175101208,250714748,164224,5517753018,536213141,8196614,5186479444,3.769083704,11.35479743
1531899600000,7/18/2018 15:40,CKM00175101208,250707986,164220,5517580377,536192908,8196347,5186321755,5.780676312,8.981093028
1531899300000,7/18/2018 15:35,CKM00175101208,250697642,164216,5517411784,536176938,8196100,5186160154,4.06216727,9.205547134
1531899000000,7/18/2018 15:30,CKM00175101208,250690355,164212,5517239688,536160542,8195855,5185998685,3.714540489,8.509145212
1531898700000,7/18/2018 15:25,CKM00175101208,250683690,164208,5517066927,536145385,8195601,5185835970,5.262187147,9.694434135
1531898400000,7/18/2018 15:20,CKM00175101208,250674275,164204,5516897428,536128145,8195353,5185675624,3.735202978,8.258126796
1531898100000,7/18/2018 15:15,CKM00175101208,250667573,164200,5516724706,536113431,8195129,5185512386,3.670215731,9.28069427
1531897800000,7/18/2018 15:10,CKM00175101208,250660989,164197,5516551903,536096898,8194910,5185350994,5.572081996,9.140229265
1531897500000,7/18/2018 15:05,CKM00175101208,250651024,164193,5516383034,536080640,8194695,5185189594,3.806110733,9.216876936
1531897200000,7/18/2018 15:00,CKM00175101208,250644195,164188,5516210446,536064217,8194458,5185028070,3.705870554,8.476155202
1531896900000,7/18/2018 14:55,CKM00175101208,250637544,164185,5516037628,536049113,8194220,5184865218,4.383164006,9.625593349
1531896600000,7/18/2018 14:50,CKM00175101208,250629692,164180,5515866345,536031978,8193980,5184704578,3.686507516,8.403884672
